,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
786,11,159,156,1,15.6,8,0,1,3,77,1,47,2.5,8,3,1.125,75,3,17,5,2.2,4.8501706,9683388.0,118171.809
787,10,291,288,1,15.6,15,0,1,3,102,1,66,2.8,4,8,1.0,75,3,17,5,2.4,5.2910952,8883108.0,108405.5438
788,0,356,353,1,17.3,15,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,4.2,9.2594166,20442708.0,249473.8191
789,4,256,253,1,15.6,8,0,1,3,77,1,47,2.5,8,15,0.25,75,3,17,5,2.62,5.77611226,8758620.0,106886.347
790,2,132,129,1,15.6,8,0,1,3,102,1,66,2.8,8,3,1.125,95,3,37,5,2.24,4.93835552,11906388.0,145300.3235
791,17,263,260,3,14.0,3,0,0,3,37,1,22,1.1,4,22,0.03125,43,2,45,5,1.22,2.68964006,1804186.8,22017.50235
792,10,473,470,0,13.3,13,1,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.37,3.02033351,17517240.0,213772.694
793,10,581,556,0,15.6,7,1,1,3,74,1,46,2.5,8,15,0.25,31,0,102,5,2.08,4.58561584,8527428.0,104064.9815
794,1,298,295,4,12.0,22,0,0,7,44,1,26,1.2,8,27,0.5,49,2,51,3,0.92,2.02825316,10359180.0,126418.8774
795,10,471,468,0,14.0,30,1,0,9,74,1,46,2.5,8,15,0.25,53,2,55,5,1.42,3.13056466,20718360.0,252837.7549
796,2,376,373,3,14.0,0,0,0,0,37,1,22,1.1,4,22,0.03125,43,2,45,5,1.63,3.59353549,2658708.0,32445.70331
797,4,277,274,3,15.6,0,0,0,0,74,1,46,2.5,8,2,0.125,53,2,55,5,1.95,4.29901485,7202520.0,87896.38689
798,10,589,564,0,13.9,13,1,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.38,3.04237974,11995308.0,146385.4641
799,4,550,527,3,15.6,8,0,1,3,56,1,36,2.0,8,15,0.25,23,0,94,5,2.0,4.409246,6571188.0,80191.88878
800,7,594,569,5,15.6,8,0,1,3,102,1,66,2.8,8,15,0.25,103,3,68,5,3.14,6.92251622,18361090.8,224070.6781
801,2,360,357,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.37,5.22495651,9772308.0,119256.9496
802,4,575,550,4,13.3,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.29,2.84396367,13329108.0,162662.5728
803,4,576,551,3,15.6,5,1,1,14,77,1,47,2.5,8,15,0.25,75,3,17,5,2.06,4.54152338,15552108.0,189791.0873
804,4,273,270,2,11.6,0,0,0,0,113,1,87,1.1,4,2,0.125,44,2,46,5,1.63,3.59353549,6615648.0,80734.45907
805,7,110,107,2,12.5,0,0,0,0,78,1,48,2.6,8,15,0.25,53,2,55,5,1.26,2.77782498,12350988.0,150726.0264
806,16,410,407,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.1,4.6297083,6935760.0,84640.96516
807,7,15,15,3,15.6,0,0,0,0,3,0,3,2.5,8,21,2.0,26,0,97,5,2.04,4.49743092,5593068.0,68255.34241
808,4,256,253,1,15.6,6,0,1,14,102,1,66,2.8,16,28,0.5,76,3,18,5,2.62,5.77611226,14929668.0,182195.1032
809,10,203,200,3,15.6,8,0,1,3,74,1,46,2.5,4,8,1.0,65,3,7,5,2.4,5.2910952,5415228.0,66085.06126
810,7,319,316,1,17.3,15,0,1,3,102,1,66,2.8,12,8,1.0,37,0,108,5,3.74,8.24529002,15552108.0,189791.0873
811,11,152,149,1,17.3,8,0,1,3,102,1,66,2.8,16,29,1.5,80,3,22,5,2.9,6.3934067,21474180.0,262061.4498
812,15,309,306,4,13.3,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,0.81,1.78574463,13329108.0,162662.5728
813,4,550,527,3,15.6,8,0,1,3,97,1,62,2.7,8,8,1.0,74,3,16,5,1.98,4.36515354,8545212.0,104282.0096
814,4,546,523,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,22,0,93,5,2.18,4.80607814,7022990.52,85705.48806
815,10,487,484,4,14.0,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.32,2.91010236,16530228.0,201727.6336
816,14,86,83,4,12.5,11,1,1,14,96,1,62,2.5,16,28,0.5,53,2,55,5,1.29,2.84396367,15996708.0,195216.7901
817,7,89,86,2,11.6,0,0,0,0,36,1,21,1.6,4,5,0.015625,41,2,43,1,1.23,2.71168629,3423420.0,41777.91229
818,4,56,56,1,17.3,15,0,1,3,102,1,66,2.8,16,3,1.125,79,3,21,5,4.36,9.61215628,22274637.84,271829.8853
819,4,275,272,3,14.0,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.76,3.88013648,6713460.0,81928.11371
820,10,509,501,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,5,2.1,4.6297083,4356190.8,53161.03696
821,16,444,441,4,14.0,0,0,0,0,74,1,46,2.5,4,2,0.125,53,2,55,5,1.25,2.75577875,9692280.0,118280.3231
822,10,490,487,4,14.0,15,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.13,2.49122399,22221108.0,271176.6307
823,11,160,157,1,15.6,8,0,1,3,77,1,47,2.5,8,15,0.25,75,3,17,5,2.4,5.2910952,10661508.0,130108.3554
824,10,471,468,4,14.0,15,0,1,3,74,1,46,2.5,8,14,0.25,53,2,55,5,1.13,2.49122399,16672500.0,203463.8585
825,16,410,407,3,14.0,0,0,0,0,108,1,82,2.1,4,2,0.125,45,2,47,5,1.75,3.85809025,4437108.0,54148.51489
826,2,599,574,0,13.3,34,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.1,2.4250853,12075336.0,147362.0906
827,4,275,272,3,14.0,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,5,1.76,3.88013648,5201820.0,63480.72387
828,0,89,86,2,11.6,9,0,0,0,36,1,21,1.6,4,22,0.03125,41,2,43,1,1.35,2.97624105,3156660.0,38522.49055
829,0,429,426,3,14.0,15,0,1,3,59,1,38,2.4,8,2,0.125,53,2,55,5,1.5,3.3069345,5504148.0,67170.20183
830,14,85,82,1,17.3,5,1,1,14,103,1,67,2.9,32,28,0.5,82,3,24,5,3.49,7.69413427,48897108.0,596718.8043
831,10,490,487,4,14.0,20,0,1,9,91,1,57,2.6,16,28,0.5,47,2,49,5,1.1,2.4250853,18664308.0,227771.0075
832,2,537,514,3,15.6,8,0,1,3,74,1,46,2.5,4,8,1.0,64,3,6,2,2.1,4.6297083,4614948.0,56318.79605
833,10,482,479,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.7,3.7478591,10545912.0,128697.6727
834,10,468,465,3,14.0,15,0,1,3,78,1,48,2.6,8,15,0.25,53,2,55,5,1.32,2.91010236,14671800.0,179048.1955
835,4,55,55,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,3.21,7.07683983,24672009.96,301086.3604
836,2,400,397,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,2.9,6.3934067,21509748.0,262495.506
837,16,410,407,3,15.6,0,0,0,0,59,1,38,2.4,4,25,0.48828125,53,2,55,5,2.0,4.409246,5948748.0,72595.90473
838,10,305,302,3,14.0,0,0,0,0,40,1,23,1.6,4,5,0.015625,41,2,43,1,1.5,3.3069345,2889900.0,35267.06881
839,2,377,374,3,15.6,8,0,1,3,74,1,46,2.5,8,1,0.125,53,2,55,5,2.3,5.0706329,5246280.0,64023.29416
840,2,398,395,1,17.3,8,0,1,3,92,1,58,2.6,16,29,1.5,79,3,21,5,2.73,6.01862079,15996708.0,195216.7901
841,4,56,56,1,17.3,15,0,1,3,102,1,66,2.8,32,29,1.5,80,3,22,5,4.42,9.74443366,27324137.88,333451.7634
842,7,364,361,3,17.3,2,0,0,2,74,1,46,2.5,8,8,1.0,69,3,11,5,2.63,5.79815849,8091720.0,98747.79268
843,4,546,523,3,15.6,0,0,0,0,74,1,46,2.5,8,2,0.125,53,2,55,5,2.18,4.80607814,6348799.08,77477.95219
844,7,111,108,4,14.0,8,0,1,3,89,1,55,2.5,8,28,0.5,47,2,49,5,1.54,3.39511942,16628040.0,202921.2883
845,4,546,523,3,15.6,8,0,1,3,97,1,62,2.7,4,15,0.25,22,0,93,5,2.18,4.80607814,6571188.0,80191.88878
846,7,102,99,0,11.6,36,1,0,0,37,1,22,1.1,4,22,0.03125,43,2,45,1,1.4,3.0864722,5468580.0,66736.1456
847,2,604,579,4,13.3,15,0,1,3,68,1,41,2.3,8,28,0.5,71,3,13,5,1.45,3.19670335,9123192.0,111335.4234
848,7,114,111,0,13.3,7,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.28,2.82191744,20247084.0,247086.5098
849,7,111,108,4,14.0,8,0,1,3,89,1,55,2.5,8,28,0.5,47,2,49,5,1.54,3.39511942,13053456.0,159298.637
850,7,50,50,3,15.6,0,0,0,0,36,1,21,1.6,4,2,0.125,41,2,43,4,1.86,4.10059878,2658708.0,32445.70331
851,2,392,389,1,15.6,8,0,1,3,102,1,66,2.8,16,3,1.125,79,3,21,5,2.1,4.6297083,16885908.0,206068.1959
852,4,251,248,3,17.3,8,0,1,3,97,1,62,2.7,8,8,1.0,30,0,101,2,2.83,6.23908309,7691580.0,93864.66008
853,10,467,464,4,14.0,15,0,1,3,102,1,66,2.8,8,15,0.25,74,3,16,5,1.96,4.32106108,16921476.0,206502.2522
854,2,265,262,3,15.6,15,0,1,3,97,1,62,2.7,8,15,0.25,83,3,25,5,2.3,5.0706329,6998004.0,85400.56356
855,4,281,278,3,15.6,8,0,1,3,74,1,46,2.5,8,2,0.125,53,2,55,5,1.9,4.1887837,8402940.0,102545.7847
856,2,556,531,3,15.6,0,0,0,0,113,1,87,1.1,4,8,1.0,44,2,46,5,2.0,4.409246,3992508.0,48722.81199
857,7,114,111,0,13.3,7,1,1,3,99,1,64,2.8,8,15,0.25,53,2,55,5,1.28,2.82191744,22754628.0,277687.4741
858,4,241,238,3,13.3,7,1,1,3,68,1,41,2.3,8,8,1.0,47,2,49,5,1.62,3.57148926,5770908.0,70425.62357
859,10,198,195,3,15.6,8,0,1,3,54,1,36,2.0,4,8,1.0,47,2,49,4,2.2,4.8501706,4170348.0,50893.09315
860,10,455,452,3,15.6,15,0,1,3,74,1,46,2.5,8,8,1.0,53,2,55,5,2.3,5.0706329,7564068.72,92308.56849
861,7,112,109,3,15.6,8,0,1,3,78,1,48,2.6,8,15,0.25,32,0,103,5,1.84,4.05650632,11995308.0,146385.4641
862,16,338,335,3,13.3,8,0,1,3,74,1,46,2.5,4,2,0.125,53,2,55,5,1.05,2.31485415,11426220.0,139440.5644
863,10,291,288,1,15.6,15,0,1,3,77,1,47,2.5,8,8,1.0,75,3,17,4,2.5,5.5115575,9043164.0,110358.7969
864,4,575,550,4,13.3,31,1,1,13,100,1,65,2.5,16,28,0.5,58,2,60,5,1.29,2.84396367,19918080.0,243071.4897
865,7,370,367,3,15.6,8,0,1,3,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.07,4.56356961,8091720.0,98747.79268
866,16,348,345,4,13.3,0,0,0,0,68,1,41,2.3,8,15,0.25,47,2,49,5,1.2,2.6455476,9736740.0,118822.8934
867,10,473,470,0,13.3,13,1,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.37,3.02033351,17339400.0,211602.4129
868,0,432,429,3,14.0,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.56,3.43921188,8020584.0,97879.68022
869,4,350,347,5,15.6,8,0,1,3,102,1,66,2.8,8,8,1.0,108,3,73,5,2.23,4.91630929,15809976.0,192937.9949
870,10,459,456,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.38,5.24700274,9381060.0,114482.3311
871,10,198,195,3,15.6,8,0,1,3,56,1,36,2.0,4,8,1.0,24,0,95,4,2.2,4.8501706,4259268.0,51978.23373
872,16,440,437,3,15.6,15,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,2.0,4.409246,12342096.0,150617.5124
873,10,474,471,3,13.3,15,0,1,3,59,1,38,2.4,4,7,0.000976563,53,2,55,5,1.44,3.17465712,6535620.0,79757.83255
874,15,309,306,4,15.0,8,0,1,3,97,1,62,2.7,16,15,0.25,72,3,14,5,1.23,2.71168629,16441308.0,200642.493
875,4,283,280,4,12.5,8,0,1,3,99,1,64,2.8,8,15,0.25,53,2,55,5,1.6,3.5273968,15027480.0,183388.7578
876,2,558,533,3,15.6,0,0,0,0,113,1,87,1.1,4,8,1.0,44,2,46,2,2.0,4.409246,3547819.08,43296.02396
877,18,303,300,4,13.3,15,0,1,3,68,1,41,2.3,8,15,0.25,72,3,14,5,1.28,2.82191744,8314020.0,101460.6441
878,4,550,527,3,15.6,8,0,1,3,74,1,46,2.5,4,3,1.125,72,3,14,5,2.18,4.80607814,8113950.0,99019.07783
879,7,363,360,3,15.6,8,0,1,3,74,1,46,2.5,4,15,0.25,53,2,55,5,2.04,4.49743092,7460388.0,91043.29457
880,7,114,111,0,13.3,7,1,1,3,74,1,46,2.5,4,15,0.25,53,2,55,5,1.28,2.82191744,15116400.0,184473.8984
881,7,330,327,0,15.6,36,1,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.3,5.0706329,6089241.6,74310.42684
882,2,536,513,3,14.1,0,0,0,0,37,1,22,1.1,4,22,0.03125,43,2,45,5,1.65,3.63762795,3094416.0,37762.89215
883,10,218,215,3,15.6,15,0,1,3,89,1,55,2.5,8,8,1.0,72,3,14,5,2.2,4.8501706,5948748.0,72595.90473
884,4,238,235,3,15.6,0,0,0,0,112,1,86,1.6,4,25,0.48828125,40,2,42,5,2.2,4.8501706,3281148.0,40041.68736
885,7,114,111,0,13.3,7,1,1,3,74,1,46,2.5,4,15,0.25,53,2,55,5,1.28,2.82191744,15996708.0,195216.7901
886,4,546,523,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,23,0,94,2,2.18,4.80607814,4052084.4,49449.85618
887,2,404,401,1,17.3,8,0,1,3,77,1,47,2.5,12,3,1.125,75,3,17,5,2.2,4.8501706,12181150.8,148653.4079
888,0,95,92,2,11.6,9,0,0,0,36,1,21,1.6,4,22,0.03125,41,2,43,1,1.25,2.75577875,2640924.0,32228.67519
889,10,199,196,3,17.3,2,0,0,2,6,0,5,2.2,4,25,0.48828125,14,0,85,5,2.8,6.1729444,3370068.0,41126.82794
890,7,372,369,3,14.0,8,0,1,3,74,1,46,2.5,4,2,0.125,53,2,55,5,1.95,4.29901485,11248380.0,137270.2832
891,7,126,123,0,13.3,31,1,1,13,97,1,62,2.7,16,15,0.25,53,2,55,5,1.42,3.13056466,12439908.0,151811.167
892,15,309,306,4,15.0,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.17,2.57940891,15107508.0,184365.3844
893,10,468,465,4,14.0,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.32,2.91010236,15996708.0,195216.7901
894,11,182,179,1,17.3,12,0,1,14,92,1,58,2.6,16,32,2.5,79,3,21,5,2.43,5.35723389,23554908.0,287453.7394
895,16,337,334,3,13.3,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.05,2.31485415,13115700.0,160058.2354
896,4,256,253,1,15.6,8,0,1,3,102,1,66,2.8,8,8,1.0,78,3,20,2,2.62,5.77611226,8260668.0,100809.5598
897,7,363,360,3,15.6,8,0,1,3,97,1,62,2.7,8,8,1.0,69,3,11,5,2.04,4.49743092,8002800.0,97662.6521
898,4,546,523,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,23,0,94,5,2.18,4.80607814,5459688.0,66627.63155
899,4,281,278,3,15.6,8,0,1,3,78,1,48,2.6,8,25,0.48828125,53,2,55,5,1.9,4.1887837,8314020.0,101460.6441
900,4,575,550,0,13.3,31,1,1,13,105,1,69,1.3,8,28,0.5,52,2,54,5,1.24,2.73373252,17900485.2,218449.6499
901,2,146,143,1,17.3,15,0,1,3,93,1,59,2.7,32,18,0.5,93,3,35,5,3.58,7.89255034,11372868.0,138789.48
902,4,575,550,0,13.3,7,1,1,3,105,1,69,1.3,16,15,0.25,52,2,54,5,1.22,2.68964006,14662908.0,178939.6815
903,10,471,468,4,14.0,15,0,1,3,97,1,62,2.7,8,14,0.25,53,2,55,5,1.13,2.49122399,18219708.0,222345.3046
904,10,470,467,3,15.6,15,0,1,3,74,1,46,2.5,8,28,0.5,53,2,55,5,1.95,4.29901485,17454907.08,213012.0105
905,9,194,191,4,15.6,13,1,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.08,2.38099284,18664308.0,227771.0075
906,7,116,113,2,12.5,8,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.26,2.77782498,13186836.0,160926.3479
907,0,98,95,3,15.6,15,0,1,3,32,1,18,1.5,4,5,0.015625,40,2,42,1,2.2,4.8501706,3192228.0,38956.54678
908,10,225,222,3,15.6,15,0,1,3,70,1,43,2.3,8,3,1.125,89,3,31,5,2.6,5.7320198,7015788.0,85617.59168
909,9,193,190,4,14.0,13,1,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,0.98,2.16053054,16885908.0,206068.1959
910,4,279,276,3,14.0,8,0,1,3,79,1,49,2.8,8,15,0.25,53,2,55,5,1.6,3.5273968,10714860.0,130759.4398
911,7,119,116,4,12.5,5,1,1,14,47,1,29,1.2,8,13,0.234375,46,2,48,5,1.09,2.40303907,27565200.0,336393.5795
912,10,217,214,3,15.6,8,0,1,3,97,1,62,2.7,6,15,0.25,72,3,14,5,2.2,4.8501706,7015788.0,85617.59168
913,7,363,360,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,69,3,11,5,2.04,4.49743092,9060859.08,110574.7399
914,0,70,70,3,15.6,8,0,1,3,59,1,38,2.4,4,8,1.0,53,2,55,5,2.4,5.2910952,4437108.0,54148.51489
915,10,452,449,3,13.3,8,0,1,3,74,1,46,2.5,4,2,0.125,53,2,55,5,1.44,3.17465712,7833852.0,95600.885
916,7,368,365,3,13.3,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.49,3.28488827,8536320.0,104173.4956
917,11,153,150,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,76,3,18,5,2.7,5.9524821,14218308.0,173513.9786
918,4,256,253,1,15.6,8,0,1,3,102,1,66,2.8,16,3,1.125,76,3,18,5,2.6,5.7320198,11995308.0,146385.4641
919,11,160,157,1,15.6,8,0,1,3,77,1,47,2.5,8,3,1.125,75,3,17,5,2.2,4.8501706,9958239.72,121525.9786
920,4,546,523,3,15.6,0,0,0,0,74,1,46,2.5,4,8,1.0,22,0,93,5,2.18,4.80607814,6090931.08,74331.04451
921,7,112,109,4,15.6,8,0,1,3,89,1,55,2.5,8,15,0.25,28,0,99,5,1.84,4.05650632,11532835.08,140741.6479
922,7,122,119,4,13.3,31,1,1,13,97,1,62,2.7,8,15,0.25,53,2,55,5,1.39,3.06442597,10216908.0,124682.6525
923,16,449,446,3,15.6,15,0,1,3,91,1,57,2.6,16,15,0.25,68,3,10,5,2.4,5.2910952,17561700.0,214315.2643
924,10,473,470,0,13.3,13,1,1,3,74,1,46,2.5,8,28,0.5,53,2,55,5,1.37,3.02033351,16227900.0,198038.1557
925,4,277,274,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.95,4.29901485,6490270.8,79204.41085
926,10,492,489,4,12.5,15,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.36,2.99828728,14671800.0,179048.1955
927,7,373,370,3,15.6,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,2.31,5.09267913,10359180.0,126418.8774
928,4,546,523,3,15.6,0,0,0,0,74,1,46,2.5,4,8,1.0,53,2,55,5,2.18,4.80607814,6296069.52,76834.46383
929,7,365,362,3,14.0,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.95,4.29901485,10216908.0,124682.6525
930,10,208,205,3,15.6,0,0,0,0,113,1,87,1.1,4,8,1.0,44,2,46,5,2.2,4.8501706,2747628.0,33530.84389
931,7,110,107,4,12.5,8,0,1,3,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.26,2.77782498,14040468.0,171343.6974
932,7,50,50,3,15.6,0,0,0,0,36,1,21,1.6,4,8,1.0,41,2,43,4,1.86,4.10059878,2568898.8,31349.71132
933,10,587,562,0,13.3,19,1,1,13,90,1,56,2.2,16,11,1.0,56,2,58,5,1.3,2.8660099,15996708.0,195216.7901
934,16,445,442,3,14.0,15,0,1,3,68,1,41,2.3,4,2,0.125,47,2,49,5,1.47,3.24079581,9825660.0,119908.034
935,7,110,107,2,12.5,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.26,2.77782498,14840748.0,181109.9626
936,4,546,523,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,47,2,49,5,2.18,4.80607814,4967071.2,60615.95274
937,11,168,165,1,15.6,8,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.2,4.8501706,10661508.0,130108.3554
938,4,285,282,4,14.0,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.36,2.99828728,14573988.0,177854.5409
939,4,56,56,1,17.3,4,0,0,9,93,1,59,2.7,16,29,1.5,82,3,24,5,4.36,9.61215628,24524136.0,299281.7717
940,7,316,313,1,17.3,15,0,1,3,70,1,43,2.3,8,3,1.125,90,3,32,5,2.75,6.06271325,12439908.0,151811.167
941,2,574,549,3,17.3,2,0,0,2,112,1,86,1.6,4,8,1.0,66,3,8,5,2.8,6.1729444,4712760.0,57512.45068
942,0,497,494,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.23,4.91630929,5504148.0,67170.20183
943,16,437,434,3,15.6,0,0,0,0,68,1,41,2.3,8,15,0.25,47,2,49,5,2.2,4.8501706,9950148.0,121427.2308
944,10,583,558,0,11.3,13,1,1,3,53,1,35,1.2,8,15,0.25,46,2,48,5,1.1,2.4250853,11550708.0,140959.7612
945,10,224,221,1,15.6,15,0,1,3,23,0,80,2.1,16,29,1.5,33,0,104,5,2.5,5.5115575,8883108.0,108405.5438
946,4,283,280,4,12.5,7,1,1,3,74,1,46,2.5,8,15,0.25,40,2,42,5,1.36,2.99828728,13090802.4,159754.396
947,10,203,200,3,15.6,8,0,1,3,97,1,62,2.7,8,8,1.0,66,3,8,4,2.2,4.8501706,6091020.0,74332.12966
948,4,262,259,3,17.3,2,0,0,2,54,1,36,2.0,4,8,1.0,30,0,101,5,2.36,5.20291028,5859828.0,71510.76415
949,0,91,88,3,14.0,0,0,0,0,36,1,21,1.6,4,22,0.03125,41,2,43,1,1.68,3.70376664,3103308.0,37871.4062
950,7,595,570,5,15.6,15,0,1,3,94,1,60,2.7,8,37,0.0078125,100,3,65,5,2.0,4.409246,19998108.0,244048.1162
951,4,285,282,4,14.0,8,0,1,3,99,1,64,2.8,8,15,0.25,53,2,55,5,1.36,2.99828728,15783300.0,192612.4528
952,16,345,342,3,13.3,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.2,2.6455476,12982320.0,158430.5245
953,2,99,96,0,12.5,8,0,1,3,50,1,32,1.2,8,34,0.0625,46,2,48,1,1.2,2.6455476,10305828.0,125767.7931
954,10,482,479,4,14.0,15,0,1,3,91,1,57,2.6,8,15,0.25,47,2,49,5,1.7,3.7478591,13240099.08,161576.3471
955,4,56,56,1,17.3,12,0,1,14,102,1,66,2.8,16,29,1.5,80,3,22,5,4.36,9.61215628,28045368.0,342253.3386
956,4,575,550,0,13.3,7,1,1,3,81,1,51,1.2,8,15,0.25,52,2,54,5,1.24,2.73373252,16885908.0,206068.1959
957,7,367,364,0,11.6,36,1,0,0,113,1,87,1.1,4,15,0.25,44,2,46,5,1.45,3.19670335,6891300.0,84098.39487
958,4,575,550,4,13.3,32,0,1,13,89,1,55,2.5,8,15,0.25,47,2,49,5,1.3,2.8660099,11275056.0,137595.8254
959,0,96,93,0,11.6,27,1,0,0,36,1,21,1.6,4,22,0.03125,41,2,43,1,1.25,2.75577875,3458988.0,42211.96852
960,16,343,340,3,13.3,8,0,1,3,71,1,44,2.4,8,15,0.25,47,2,49,5,1.2,2.6455476,13649220.0,166569.0789
961,10,472,469,4,12.5,15,0,1,3,78,1,48,2.6,8,15,0.25,53,2,55,5,1.36,2.99828728,15649920.0,190984.7419
962,0,78,78,3,15.6,8,0,1,3,74,1,46,2.5,12,3,1.125,86,3,28,5,2.4,5.2910952,8972028.0,109490.6844
963,16,333,330,4,12.5,7,1,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.1,2.4250853,15916680.0,194240.1636
964,7,363,360,3,15.6,0,0,0,0,73,1,46,2.5,8,8,1.0,69,3,11,5,2.04,4.49743092,7527078.0,91857.15
965,4,239,236,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,24,0,95,2,2.25,4.96040175,4140293.04,50526.31564
966,4,281,278,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.9,4.1887837,7335900.0,89524.09776
967,7,363,360,3,15.6,8,0,1,3,59,1,38,2.4,4,25,0.48828125,53,2,55,5,2.04,4.49743092,6091020.0,74332.12966
968,4,56,56,1,17.3,15,0,1,3,102,1,66,2.8,32,16,1.25,80,3,22,5,4.42,9.74443366,28000908.0,341710.7683
969,10,203,200,3,15.6,8,0,1,3,74,1,46,2.5,6,15,0.25,66,3,8,5,2.4,5.2910952,6179940.0,75417.27023
970,4,575,550,0,13.3,31,1,1,13,105,1,69,1.3,16,28,0.5,52,2,54,5,1.22,2.68964006,16885908.0,206068.1959
971,4,290,287,4,14.0,39,1,0,9,91,1,57,2.6,8,15,0.25,47,2,49,5,1.5,3.3069345,17454818.16,213010.9254
972,4,56,56,1,17.3,8,0,1,3,92,1,58,2.6,32,16,1.25,80,3,22,5,4.42,9.74443366,24897600.0,303839.3621
973,16,434,431,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.95,4.29901485,10492560.0,128046.5883
974,2,407,404,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,2.73,6.01862079,18227710.8,222442.9673
975,7,370,367,3,15.6,15,0,1,3,75,1,46,2.7,8,3,1.125,69,3,11,5,2.04,4.49743092,8705268.0,106235.2627
976,10,464,461,3,14.0,0,0,0,0,68,1,41,2.3,4,26,0.49609375,47,2,49,5,1.7,3.7478591,8909784.0,108731.086
977,7,26,26,3,15.6,0,0,0,0,97,1,62,2.7,6,8,1.0,53,2,55,5,2.04,4.49743092,5148468.0,62829.63952
978,2,405,402,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,76,3,18,5,2.99,6.59182277,15552108.0,189791.0873
979,4,259,256,0,15.6,13,1,1,3,97,1,62,2.7,12,28,0.5,53,2,55,5,2.19,4.82812437,11550708.0,140959.7612
980,16,344,341,3,13.3,8,0,1,3,68,1,41,2.3,4,2,0.125,47,2,49,5,1.2,2.6455476,10625940.0,129674.2992
981,10,206,203,3,15.6,8,0,1,3,5,0,4,3.6,6,15,0.25,7,0,78,5,2.2,4.8501706,4881708.0,59574.21778
982,5,295,292,3,15.6,0,0,0,0,68,1,41,2.3,4,15,0.25,47,2,49,5,2.3,5.0706329,5770908.0,70425.62357
